date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:32:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:07%20GMT	http://dadus.co.in/cdn/s/trekkie.storefront.370ef8ffef154dc56bb5a814fea4666724353464.min.js	D:/react_projects/dadus-clone/dadus.co.in/cdn/s/trekkie.storefront.370ef8ffef154dc56bb5a814fea4666724353464.min.44.delayed	(from https://dadus.co.in/)
01:32:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:08%20GMT	http://dadus.co.in/cdn/shopifycloud/storefront/assets/shop_events_listener-4e26a9ce.js	D:/react_projects/dadus-clone/dadus.co.in/cdn/shopifycloud/storefront/assets/shop_events_listener-4e26a9ce.js	(from https://dadus.co.in/)
01:32:08	109633/109633	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Jun%202026%2020:26:37%20GMT	https://dadus.co.in/cdn/s/trekkie.storefront.370ef8ffef154dc56bb5a814fea4666724353464.min.js	D:/react_projects/dadus-clone/dadus.co.in/cdn/s/trekkie.storefront.370ef8ffef154dc56bb5a814fea4666724353464.min.js	(from https://dadus.co.in/)
01:32:08	13482/13482	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2005%20Jun%202026%2020:24:55%20GMT	https://dadus.co.in/cdn/shopifycloud/storefront/assets/shop_events_listener-4e26a9ce.js	D:/react_projects/dadus-clone/dadus.co.in/cdn/shopifycloud/storefront/assets/shop_events_listener-4e26a9ce.js	(from https://dadus.co.in/)
01:32:08	66043/66043	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Jun%202026%2020:27:54%20GMT	https://dadus.co.in/cdn/shopifycloud/perf-kit/shopify-perf-kit-3.5.0.min.js	D:/react_projects/dadus-clone/dadus.co.in/cdn/shopifycloud/perf-kit/shopify-perf-kit-3.5.0.min.js	(from https://dadus.co.in/)
01:32:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:09%20GMT	http://dadus.co.in/cdn/shop/t/16/assets/quantity-popover.css?v=160630540099520878331744111322	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/quantity-popover.49d4a5.delayed	(from https://dadus.co.in/)
01:32:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:10%20GMT	http://dadus.co.in/cdn/shop/t/16/assets/component-card.css?v=120341546515895839841744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-cardb2af.css	(from https://dadus.co.in/)
01:32:10	2992/2992	---MCZ	200	added ('OK')	text/css	date:Thu,%2030%20Apr%202026%2000:01:23%20GMT	https://dadus.co.in/cdn/shop/t/16/assets/quantity-popover.css?v=160630540099520878331744111322	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/quantity-popoverd4a5.css	(from https://dadus.co.in/)
01:32:10	11873/11873	---MCZ	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202026%2012:32:40%20GMT	https://dadus.co.in/cdn/shop/t/16/assets/component-card.css?v=120341546515895839841744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-cardb2af.css	(from https://dadus.co.in/)
01:32:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:11%20GMT	http://dadus.co.in/cdn/shop/t/16/assets/cart.js?v=25986244538023964561744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/carta675.js	(from https://dadus.co.in/)
01:32:10	8202/8202	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2012%20May%202026%2004:19:23%20GMT	https://dadus.co.in/cdn/shop/t/16/assets/cart.js?v=25986244538023964561744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/carta675.js	(from https://dadus.co.in/)
01:32:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:12%20GMT	http://dadus.co.in/cdn/shop/t/16/assets/quantity-popover.js?v=987015268078116491744111322	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/quantity-popover31fe.js	(from https://dadus.co.in/)
01:32:12	2776/2776	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2009%20Jun%202026%2017:35:31%20GMT	https://dadus.co.in/cdn/shop/t/16/assets/quantity-popover.js?v=987015268078116491744111322	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/quantity-popover31fe.js	(from https://dadus.co.in/)
01:32:12	284606/284606	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:13%20GMT	https://dadus.co.in/collections/all	D:/react_projects/dadus-clone/dadus.co.in/collections/all.html	(from https://dadus.co.in/)
01:32:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:02:13%20GMT	https://dadus.co.in/customer_authentication/redirect?locale=en&region_country=IN	D:/react_projects/dadus-clone/dadus.co.in/customer_authentication/redirecta9eb	(from https://dadus.co.in/)
01:32:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:13%20GMT	http://dadus.co.in/cdn/shop/t/16/assets/component-list-menu.css?v=151968516119678728991744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-list-menu5f5c.css	(from https://dadus.co.in/)
01:32:13	200278/200278	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:13%20GMT	https://dadus.co.in/policies/shipping-policy	D:/react_projects/dadus-clone/dadus.co.in/policies/shipping-policy.html	(from https://dadus.co.in/)
01:32:13	516/516	---MCZ	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202026%2008:01:30%20GMT	https://dadus.co.in/cdn/shop/t/16/assets/component-list-menu.css?v=151968516119678728991744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-list-menu5f5c.css	(from https://dadus.co.in/)
01:32:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:14%20GMT	http://dadus.co.in/cdn/shop/t/16/assets/component-search.css?v=152538017858288602591756890609	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-search2746.css	(from https://dadus.co.in/)
01:32:16	1349/1349	---MCZ	200	added ('OK')	text/css	date:Sat,%2016%20May%202026%2003:22:49%20GMT	https://dadus.co.in/cdn/shop/t/16/assets/component-search.css?v=152538017858288602591756890609	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-search2746.css	(from https://dadus.co.in/)
01:32:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:18%20GMT	http://dadus.co.in/cdn/shop/t/16/assets/component-cart-notification.css?v=54116361853792938221744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-cart-notification16b3.css	(from https://dadus.co.in/)
01:32:19	2692/2692	---MCZ	200	added ('OK')	text/css	date:Wed,%2029%20Apr%202026%2021:37:08%20GMT	https://dadus.co.in/cdn/shop/t/16/assets/component-cart-notification.css?v=54116361853792938221744111320	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/t/16/assets/component-cart-notification16b3.css	(from https://dadus.co.in/)
01:32:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:20%20GMT	http://dadus.co.in/cdn/shop/files/perfectladoo_500x500.png?v=1755946150	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/perfectladoo_500x5003eba.png	(from https://dadus.co.in/)
01:32:21	334477/334477	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:58:49%20GMT	https://dadus.co.in/cdn/shop/files/perfectladoo_500x500.png?v=1755946150	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/perfectladoo_500x5003eba.png	(from https://dadus.co.in/)
01:32:22	315102/315102	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:23%20GMT	https://dadus.co.in/products/motichur-laddu	D:/react_projects/dadus-clone/dadus.co.in/products/motichur-laddu.html	(from https://dadus.co.in/)
01:32:23	273306/273306	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:23%20GMT	https://dadus.co.in/collections/dadus-signature-mithai	D:/react_projects/dadus-clone/dadus.co.in/collections/dadus-signature-mithai.html	(from https://dadus.co.in/)
01:32:23	276807/276807	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:24%20GMT	https://dadus.co.in/collections/classic-north-indian-mithai	D:/react_projects/dadus-clone/dadus.co.in/collections/classic-north-indian-mithai.html	(from https://dadus.co.in/)
01:32:23	277363/277363	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:24%20GMT	https://dadus.co.in/collections/traditional-south-indian-mithai	D:/react_projects/dadus-clone/dadus.co.in/collections/traditional-south-indian-mithai.html	(from https://dadus.co.in/)
01:32:24	285439/285439	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:25%20GMT	https://dadus.co.in/collections/dry-fruits-mithai	D:/react_projects/dadus-clone/dadus.co.in/collections/dry-fruits-mithai.html	(from https://dadus.co.in/)
01:32:25	254687/254687	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:26%20GMT	https://dadus.co.in/collections/baklava-1	D:/react_projects/dadus-clone/dadus.co.in/collections/baklava-1.html	(from https://dadus.co.in/)
01:32:26	236757/236757	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:27%20GMT	https://dadus.co.in/collections/guilt-free	D:/react_projects/dadus-clone/dadus.co.in/collections/guilt-free.html	(from https://dadus.co.in/)
01:32:26	240217/240217	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:27%20GMT	https://dadus.co.in/collections/assorted-sweets-boxes	D:/react_projects/dadus-clone/dadus.co.in/collections/assorted-sweets-boxes.html	(from https://dadus.co.in/)
01:32:27	225275/225275	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:27%20GMT	https://dadus.co.in/collections/all-sweets	D:/react_projects/dadus-clone/dadus.co.in/collections/all-sweets.html	(from https://dadus.co.in/)
01:32:27	282378/282378	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:28%20GMT	https://dadus.co.in/collections/classic-north-indian-namkeen	D:/react_projects/dadus-clone/dadus.co.in/collections/classic-north-indian-namkeen.html	(from https://dadus.co.in/)
01:32:27	285014/285014	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:28%20GMT	https://dadus.co.in/collections/authentic-south-indian-namkeen	D:/react_projects/dadus-clone/dadus.co.in/collections/authentic-south-indian-namkeen.html	(from https://dadus.co.in/)
01:32:28	240231/240231	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:28%20GMT	https://dadus.co.in/collections/dry-fruit-namkeen	D:/react_projects/dadus-clone/dadus.co.in/collections/dry-fruit-namkeen.html	(from https://dadus.co.in/)
01:32:28	255098/255098	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:28%20GMT	https://dadus.co.in/collections/snacks	D:/react_projects/dadus-clone/dadus.co.in/collections/snacks.html	(from https://dadus.co.in/)
01:32:28	239839/239839	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:29%20GMT	https://dadus.co.in/collections/badamees-1	D:/react_projects/dadus-clone/dadus.co.in/collections/badamees-1.html	(from https://dadus.co.in/)
01:32:28	253653/253653	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:29%20GMT	https://dadus.co.in/collections/bites	D:/react_projects/dadus-clone/dadus.co.in/collections/bites.html	(from https://dadus.co.in/)
01:32:29	244097/244097	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:29%20GMT	https://dadus.co.in/collections/chikki	D:/react_projects/dadus-clone/dadus.co.in/collections/chikki.html	(from https://dadus.co.in/)
01:32:31	270511/270511	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:31%20GMT	https://dadus.co.in/collections/cookies-biscottis	D:/react_projects/dadus-clone/dadus.co.in/collections/cookies-biscottis.html	(from https://dadus.co.in/)
01:32:32	245377/245377	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:33%20GMT	https://dadus.co.in/collections/khari-toast	D:/react_projects/dadus-clone/dadus.co.in/collections/khari-toast.html	(from https://dadus.co.in/)
01:32:34	235868/235868	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:34%20GMT	https://dadus.co.in/collections/gift-boxes	D:/react_projects/dadus-clone/dadus.co.in/collections/gift-boxes.html	(from https://dadus.co.in/)
01:32:36	263743/263743	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:36%20GMT	https://dadus.co.in/collections/assorted-sweets-1	D:/react_projects/dadus-clone/dadus.co.in/collections/assorted-sweets-1.html	(from https://dadus.co.in/)
01:32:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:38%20GMT	http://dadus.co.in/cdn/shop/files/IG4_500x500.jpg?v=1755949129	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/IG4_500x500.7059e6.delayed	(from https://dadus.co.in/)
01:32:40	92948/92948	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:02:40%20GMT	https://dadus.co.in/cdn/shop/files/IG4_500x500.jpg?v=1755949129	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/IG4_500x50059e6.jpg	(from https://dadus.co.in/)
01:32:41	261021/261021	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:42%20GMT	https://dadus.co.in/collections/assorted-dryfruit-boxes	D:/react_projects/dadus-clone/dadus.co.in/collections/assorted-dryfruit-boxes.html	(from https://dadus.co.in/)
01:32:42	250162/250162	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:43%20GMT	https://dadus.co.in/pages/corporate-gifting	D:/react_projects/dadus-clone/dadus.co.in/pages/corporate-gifting.html	(from https://dadus.co.in/)
01:32:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:43%20GMT	http://dadus.co.in/cdn/shop/files/Logo.png?v=1676982027	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Logof5fd.png	(from https://dadus.co.in/)
01:32:44	236627/236627	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:43%20GMT	https://dadus.co.in/pages/wedding-gifting	D:/react_projects/dadus-clone/dadus.co.in/pages/wedding-gifting.html	(from https://dadus.co.in/)
01:32:46	14860/14860	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:02:46%20GMT	https://dadus.co.in/cdn/shop/files/Logo.png?v=1676982027	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Logof5fd.png	(from https://dadus.co.in/)
01:32:46	212312/212312	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:47%20GMT	https://dadus.co.in/pages/our-brands	D:/react_projects/dadus-clone/dadus.co.in/pages/our-brands.html	(from https://dadus.co.in/)
01:32:47	245796/245796	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:47%20GMT	https://dadus.co.in/pages/about-us	D:/react_projects/dadus-clone/dadus.co.in/pages/about-us.html	(from https://dadus.co.in/)
01:32:48	244487/244487	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:49%20GMT	https://dadus.co.in/pages/craftsmanship	D:/react_projects/dadus-clone/dadus.co.in/pages/craftsmanship.html	(from https://dadus.co.in/)
01:32:49	203004/203004	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:49%20GMT	https://dadus.co.in/search	D:/react_projects/dadus-clone/dadus.co.in/search.html	(from https://dadus.co.in/)
01:32:49	203266/203266	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:50%20GMT	https://dadus.co.in/cart	D:/react_projects/dadus-clone/dadus.co.in/cart.html	(from https://dadus.co.in/)
01:32:51	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:02:51%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/)
01:32:52	303007/303007	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:52%20GMT	https://dadus.co.in/collections	D:/react_projects/dadus-clone/dadus.co.in/collections.html	(from https://dadus.co.in/)
01:32:52	282425/282425	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:02:52%20GMT	https://dadus.co.in/collections/bakery-and-confections	D:/react_projects/dadus-clone/dadus.co.in/collections/bakery-and-confections.html	(from https://dadus.co.in/)
01:32:52	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:02:53%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/)
01:32:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:53%20GMT	http://dadus.co.in/cdn/shop/files/Bakery_2_1_800x600.webp?v=1755853108	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Bakery_2_1_800x6008d4b.webp	(from https://dadus.co.in/)
01:32:55	48820/48820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jun%202026%2011:07:56%20GMT	https://dadus.co.in/cdn/shop/files/Bakery_2_1_800x600.webp?v=1755853108	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Bakery_2_1_800x6008d4b.jpg	(from https://dadus.co.in/)
01:32:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:56%20GMT	http://dadus.co.in/cdn/shop/files/image_42_bc97d3c9-08a1-4439-b70e-8abb877d9ba5.webp?v=1755863074&width=1920	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/image_42_bc97d3c9-08a1-4439-b70e-8abb877d9ba57bbe.webp	(from https://dadus.co.in/)
01:32:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:58%20GMT	http://dadus.co.in/cdn/shop/files/image_46_cf6bca95-ddb9-4163-9581-f686efdcc121.webp?v=1755863073&width=1920	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/image_46_cf6bca95-ddb9-4163-9581-f686efdcc121807a.webp	(from https://dadus.co.in/)
01:32:57	286629/286629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:02:58%20GMT	https://dadus.co.in/cdn/shop/files/image_42_bc97d3c9-08a1-4439-b70e-8abb877d9ba5.webp?v=1755863074&width=1920	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/image_42_bc97d3c9-08a1-4439-b70e-8abb877d9ba57bbe.jpg	(from https://dadus.co.in/)
01:32:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:02:58%20GMT	http://dadus.co.in/cdn/shop/files/laddoo.png?v=1747912592	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/laddoo29c5.png	(from https://dadus.co.in/)
01:32:59	332048/332048	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202026%2008:55:54%20GMT	https://dadus.co.in/cdn/shop/files/image_46_cf6bca95-ddb9-4163-9581-f686efdcc121.webp?v=1755863073&width=1920	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/image_46_cf6bca95-ddb9-4163-9581-f686efdcc121807a.jpg	(from https://dadus.co.in/)
01:32:59	3490/3490	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Jun%202026%2010:47:05%20GMT	https://dadus.co.in/cdn/shop/files/laddoo.png?v=1747912592	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/laddoo29c5.png	(from https://dadus.co.in/)
01:33:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:03:00%20GMT	http://dadus.co.in/cdn/shop/files/Group_745.png?v=1744122377	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Group_7454a55.png	(from https://dadus.co.in/)
01:33:01	23176/23176	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:03:02%20GMT	https://dadus.co.in/cdn/shop/files/Group_745.png?v=1744122377	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Group_7454a55.png	(from https://dadus.co.in/)
01:33:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:03:02%20GMT	http://dadus.co.in/cdn/shop/files/MotichoorLaddu_grande.jpg?v=1770632228	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/MotichoorLaddu_grande25a4.jpg	(from https://dadus.co.in/)
01:33:01	121147/121147	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202026%2010:50:42%20GMT	https://dadus.co.in/cdn/shop/files/MotichoorLaddu_grande.jpg?v=1770632228	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/MotichoorLaddu_grande25a4.jpg	(from https://dadus.co.in/)
01:33:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:03:03%20GMT	http://dadus.co.in/cdn/shop/files/Kaju_Katli_grande.jpg?v=1770631595	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Kaju_Katli_grandea887.jpg	(from https://dadus.co.in/)
01:33:04	315156/315156	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:03:02%20GMT	https://dadus.co.in/products/kaju-katli	D:/react_projects/dadus-clone/dadus.co.in/products/kaju-katli.html	(from https://dadus.co.in/)
01:33:05	105393/105393	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2009:06:37%20GMT	https://dadus.co.in/cdn/shop/files/Kaju_Katli_grande.jpg?v=1770631595	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Kaju_Katli_grandea887.jpg	(from https://dadus.co.in/)
01:33:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:03:07%20GMT	http://dadus.co.in/cdn/shop/files/Ajmeri_Kalakand_grande.jpg?v=1770624790	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Ajmeri_Kalakand_grande6278.jpg	(from https://dadus.co.in/)
01:33:08	315382/315382	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:03:06%20GMT	https://dadus.co.in/products/ajmeeri-kalakand	D:/react_projects/dadus-clone/dadus.co.in/products/ajmeeri-kalakand.html	(from https://dadus.co.in/)
01:33:08	121299/121299	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jun%202026%2009:41:22%20GMT	https://dadus.co.in/cdn/shop/files/Ajmeri_Kalakand_grande.jpg?v=1770624790	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Ajmeri_Kalakand_grande6278.jpg	(from https://dadus.co.in/)
01:33:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:03:11%20GMT	http://dadus.co.in/cdn/shop/files/Ghee_Mysore_Pak_grande.jpg?v=1770630841	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Ghee_Mysore_Pak_granded30e.jpg	(from https://dadus.co.in/)
01:33:12	313662/313662	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:03:11%20GMT	https://dadus.co.in/products/ghee-mysorepak	D:/react_projects/dadus-clone/dadus.co.in/products/ghee-mysorepak.html	(from https://dadus.co.in/)
